cCRE_id	X10.5	X11.5	X12.5	X13.5	X14.5	X15.5	X16.5	X21.0
EM10D3111798	1.000000495349	1.46612869326092	1.75995639285935	1.89605620161277	1.95006830602546	1.97016984119041	1.9774707198538	1.98152801738394
EM10D3228524	1.90440178698896	1.87222859516406	1.83174052613528	1.78133915543608	1.71943886658588	1.64466479979634	1.55612543417333	1.0123232210017
EM10D3360524	0.00911874988739379	0.0142601420083145	0.022300386815997	0.0348739339756049	0.054536778942083	0.0852860546502822	0.133372582471765	0.997504389254188
EM10D0144246	0.0465925784211157	0.119165769473267	0.271631099088337	0.504004208830926	0.728619486663126	0.868021001795296	0.932297683565461	0.972455331902792
EM10D1047237	1.00000000102934	0.993482966989617	0.947935753998567	0.708464911315347	0.247494813206241	0.0426921702629217	0.00601211895257362	7.53868033264971e-07
EM10D1059602	1.0000009999938	0.612835796491688	0.375566988865495	0.230160319615371	0.141050081094685	0.0864402741294994	0.0529735251064268	0.00584925988955318
