cCRE_id	X10.5	X11.5	X12.5	X13.5	X14.5	X15.5	X16.5	X21.0
EM10D0144246	0.045277794393648	0.106730107798828	0.199836593558677	0.247922814806428	0.186716141219221	0.0954932989301149	0.0396966421625045	0.000437198313048493
EM10D1047237	-0.00205641351240201	-0.0149645690323145	-0.100446332834291	-0.413662243643646	-0.372198236003639	-0.0816528762048045	-0.0119388656727024	-1.50607537903846e-06
EM10D1059602	-0.489659101815674	-0.300081045900332	-0.183900322494916	-0.112700520586687	-0.0690667547605576	-0.0423264643999996	-0.0259390950846501	-0.00286415813320994
EM10D3111798	0.508602663656911	0.391568776129257	0.202093966817036	0.0840112822906282	0.031828818356988	0.0116362721079091	0.00419867563906696	4.15219879453237e-05
EM10D3228524	-0.0285248679044727	-0.0360704675828036	-0.0451740964422012	-0.0558962068919957	-0.068138117500852	-0.0815640889608147	-0.0955346550118204	-0.135513972778918
EM10D3360524	0.00407731818635198	0.0063762178918244	0.00997129794974603	0.0155933790194525	0.0243853376500513	0.0381344341199067	0.0596356326198695	0.446019529709499
